LaneNo,source,target
106,10014_도봉구민회관.도봉문화원,10012_도봉보건소.북한산아이파크아파트
106,10012_도봉보건소.북한산아이파크아파트,139_방학역
106,139_방학역,10008_신도봉사거리
106,10008_신도봉사거리,94_도봉역
106,94_도봉역,10004_도봉한신아파트
106,10004_도봉한신아파트,93_도봉산역
106,93_도봉산역,61604_다락원.서울도솔학교앞
106,61604_다락원.서울도솔학교앞,61039_롯데.신도아파트
106,61039_롯데.신도아파트,61037_호원고교.호암초교
106,61037_호원고교.호암초교,61035_장수원.신한대학교
106,61035_장수원.신한대학교,61042_그랑베르아파트
106,61042_그랑베르아파트,61045_안말.병무청.호원예비군훈련장앞
106,61045_안말.병무청.호원예비군훈련장앞,61033_회룡중학교
106,61033_회룡중학교,61031_자동차검사소.한주아파트
106,61031_자동차검사소.한주아파트,61180_호원동.한주3.4차아파트
106,61180_호원동.한주3.4차아파트,354_회룡역
106,354_회룡역,61041_의정부교앞
106,61041_의정부교앞,284_의정부역
106,284_의정부역,61022_구)의정부3동우체국
106,61022_구)의정부3동우체국,284_의정부역
106,284_의정부역,61003_중앙초등학교
106,61003_중앙초등학교,2_가능역
106,2_가능역,61014_가재울교차로.일신건영휴먼빌아
106,61014_가재울교차로.일신건영휴먼빌아,8425_대원여객
107,8354_민락엘레트19단지후문,61622_무지랭이약수터.코스트코
107,61622_무지랭이약수터.코스트코,61620_용암마을16단지.민락라디언트캐
107,61620_용암마을16단지.민락라디언트캐,61618_양지마을후문입구
107,61618_양지마을후문입구,61616_송양초등학교.송산3동행정복지센
107,61616_송양초등학교.송산3동행정복지센,61615_양지마을8단지.민락푸르지오아파
107,61615_양지마을8단지.민락푸르지오아파,61625_송양고등학교
107,61625_송양고등학교,61612_송양중학교.반도유보라아이비파
107,61612_송양중학교.반도유보라아이비파,61126_의정부민락BRT정류소앞
107,61126_의정부민락BRT정류소앞,61121_금강펜테리움.단독주택단지
107,61121_금강펜테리움.단독주택단지,61122_낙양물사랑공원앞
107,61122_낙양물사랑공원앞,61128_의정부시장애인종합복지관
107,61128_의정부시장애인종합복지관,8268_송현고등학교
107,8268_송현고등학교,61094_산들마을1단지남문
107,61094_산들마을1단지남문,61088_민락주공2단지
107,61088_민락주공2단지,61165_청구아파트
107,61165_청구아파트,61086_송산주공4단지
107,61086_송산주공4단지,61176_송산1동주민센터
107,61176_송산1동주민센터,61167_만가대.솔뫼중학교
107,61167_만가대.솔뫼중학교,61131_구306보충대.탑석센트럴자이아파
107,61131_구306보충대.탑석센트럴자이아파,61097_세아.보광.건영아파트앞
107,61097_세아.보광.건영아파트앞,61085_동국대사범부속영석고등학교
107,61085_동국대사범부속영석고등학교,61066_신곡현대아파트
107,61066_신곡현대아파트,61016_e편한세상신곡파크비스타
107,61016_e편한세상신곡파크비스타,61064_의정부초교.신곡동신일아파트
107,61064_의정부초교.신곡동신일아파트,61067_신곡지하차도
107,61067_신곡지하차도,61075_신곡주택.의암교회
107,61075_신곡주택.의암교회,61077_서해.한일.삼익아파트
107,61077_서해.한일.삼익아파트,61074_장암주공5단지앞
107,61074_장암주공5단지앞,61050_장암주공2단지.장암우성아파트
107,61050_장암주공2단지.장암우성아파트,61048_쌍암사입구
107,61048_쌍암사입구,61018_아일랜드캐슬
107,61018_아일랜드캐슬,61061_도봉차량기지앞
107,61061_도봉차량기지앞,61605_다락원.서울도솔학교앞
107,61605_다락원.서울도솔학교앞,93_도봉산역
107,93_도봉산역,10003_도봉한신아파트
107,10003_도봉한신아파트,94_도봉역
107,94_도봉역,10007_신도봉사거리
107,10007_신도봉사거리,139_방학역
107,139_방학역,10011_도봉보건소
107,10011_도봉보건소,10013_도봉구민회관.도봉문화원
107,10013_도봉구민회관.도봉문화원,231_쌍문역
107,231_쌍문역,10017_우이1교앞
107,10017_우이1교앞,9001_수유3동우체국
107,9001_수유3동우체국,204_수유역
107,204_수유역,9005_수유시장.성신여대미아캠퍼스앞
107,9005_수유시장.성신여대미아캠퍼스앞,134_미아역
107,134_미아역,9009_도봉세무서.성북시장
107,9009_도봉세무서.성북시장,133_미아사거리역
107,133_미아사거리역,8001_길음2동주민센터
107,8001_길음2동주민센터,8003_길음뉴타운
107,8003_길음뉴타운,8005_미아리고개.미아리예술극장
107,8005_미아리고개.미아리예술극장,8007_돈암사거리.성신여대입구
107,8007_돈암사거리.성신여대입구,8009_삼선교.한성대학교
107,8009_삼선교.한성대학교,1005_혜화동로터리.여운형활동터
107,1005_혜화동로터리.여운형활동터,1003_명륜3가.성대입구
107,1003_명륜3가.성대입구,1002_창경궁.서울대학교병원
107,1002_창경궁.서울대학교병원,1218_현대그룹빌딩
107,1218_현대그룹빌딩,1225_이화동
107,1225_이화동,1215_충신동
107,1215_충신동,1214_동대문
107,1214_동대문,1205_종로5가.효제초등학교
107,1205_종로5가.효제초등학교,1204_종로5가.효제동.김상옥의거터
107,1204_종로5가.효제동.김상옥의거터,1219_방송통신대.이화장
107,1219_방송통신대.이화장,345_혜화역
107,345_혜화역,8010_삼선교.한성대학교.조소앙활동터
107,8010_삼선교.한성대학교.조소앙활동터,8008_돈암사거리.성신여대입구
107,8008_돈암사거리.성신여대입구,8006_미아리고개.미아리예술극장
107,8006_미아리고개.미아리예술극장,8004_길음뉴타운
107,8004_길음뉴타운,8002_길음2동주민센터
107,8002_길음2동주민센터,133_미아사거리역
107,133_미아사거리역,9010_도봉세무서.성북시장
107,9010_도봉세무서.성북시장,134_미아역
107,134_미아역,9006_수유시장.성신여대미아캠퍼스앞
107,9006_수유시장.성신여대미아캠퍼스앞,204_수유역
107,204_수유역,9002_수유3동우체국
107,9002_수유3동우체국,10018_우이1교앞
107,10018_우이1교앞,231_쌍문역
107,231_쌍문역,10014_도봉구민회관.도봉문화원
107,10014_도봉구민회관.도봉문화원,10012_도봉보건소.북한산아이파크아파트
107,10012_도봉보건소.북한산아이파크아파트,139_방학역
107,139_방학역,10008_신도봉사거리
107,10008_신도봉사거리,94_도봉역
107,94_도봉역,10004_도봉한신아파트
107,10004_도봉한신아파트,93_도봉산역
107,93_도봉산역,61604_다락원.서울도솔학교앞
107,61604_다락원.서울도솔학교앞,61060_도봉차량기지앞
107,61060_도봉차량기지앞,61054_아일랜드캐슬
107,61054_아일랜드캐슬,61051_쌍암사입구
107,61051_쌍암사입구,61049_장암우성아파트.장암주공2단지
107,61049_장암우성아파트.장암주공2단지,61071_장암주공5단지.한국.풍림아파트
107,61071_장암주공5단지.한국.풍림아파트,61073_서해아파트
107,61073_서해아파트,61072_신곡주택.의암교회
107,61072_신곡주택.의암교회,61076_신곡지하차도
107,61076_신곡지하차도,8195_의정부초등학교
107,8195_의정부초등학교,61063_한일유앤아이아파트
107,61063_한일유앤아이아파트,61017_e편한세상신곡파크비스타
107,61017_e편한세상신곡파크비스타,61065_신곡현대아파트
107,61065_신곡현대아파트,61148_동국대사범부속영석고등학교
107,61148_동국대사범부속영석고등학교,8269_세아.보광.건영아파트앞
107,8269_세아.보광.건영아파트앞,61147_구306보충대.탑석센트럴자이아파
107,61147_구306보충대.탑석센트럴자이아파,61135_솔뫼중학교.만가대
107,61135_솔뫼중학교.만가대,61166_송산1동주민센터
107,61166_송산1동주민센터,61087_청구아파트
107,61087_청구아파트,61164_민락주공2단지
107,61164_민락주공2단지,61134_산들마을1단지남문
107,61134_산들마을1단지남문,8270_송현고등학교.장애인종합복지관
107,8270_송현고등학교.장애인종합복지관,61123_낙양물사랑공원앞
107,61123_낙양물사랑공원앞,61124_부용마을3단지.단독주택단지
107,61124_부용마을3단지.단독주택단지,8598_BRT.반도유보라아이비파크후문
107,8598_BRT.반도유보라아이비파크후문,61613_송양중학교.반도유보라아이비파
107,61613_송양중학교.반도유보라아이비파,61624_송양고등학교.호반베르디움2차아
107,61624_송양고등학교.호반베르디움2차아,61614_양지마을8단지.민락푸르지오아파
107,61614_양지마을8단지.민락푸르지오아파,61617_송양초.민락센트럴17단지.송산3
107,61617_송양초.민락센트럴17단지.송산3,61619_용암마을입구
107,61619_용암마을입구,61621_민락센트럴아파트.용암마을15단
107,61621_민락센트럴아파트.용암마을15단,61623_무지랭이약수터.코스트코
107,61623_무지랭이약수터.코스트코,61608_민락엘레트19단지후문
108,68253_덕정차고지,68027_서희아파트
108,68027_서희아파트,68031_덕정초교앞
108,68031_덕정초교앞,90_덕정역
108,90_덕정역,68021_한국아파트입구
108,68021_한국아파트입구,68009_덕정아파트5단지.예스병원
108,68009_덕정아파트5단지.예스병원,68104_덕정주공1단지.회천3동행정복지
108,68104_덕정주공1단지.회천3동행정복지,68108_덕정주공1단지.칠봉초등학교
108,68108_덕정주공1단지.칠봉초등학교,68113_덕정고.한국병원
108,68113_덕정고.한국병원,68290_덕정주공6단지
108,68290_덕정주공6단지,39618_서재말교차로
108,39618_서재말교차로,68114_서재말입구
108,68114_서재말입구,68074_회암2통마을회관.생명나무교회
108,68074_회암2통마을회관.생명나무교회,68161_옥정3단지
108,68161_옥정3단지,68171_세창아파트입구.세광사입구
108,68171_세창아파트입구.세광사입구,68172_세창아파트.디에트르2차후문
108,68172_세창아파트.디에트르2차후문,68086_옥정고.푸르지오9단지
108,68086_옥정고.푸르지오9단지,68175_옥정중앙공원
108,68175_옥정중앙공원,68085_율정초등학교
108,68085_율정초등학교,68176_귀율교앞.제일풍경채후문
108,68176_귀율교앞.제일풍경채후문,68092_제일풍경채레이크시티.율정마을1
108,68092_제일풍경채레이크시티.율정마을1,68048_옥정교차로.세영리첼14단지
108,68048_옥정교차로.세영리첼14단지,68084_풀무원입구
108,68084_풀무원입구,68112_삼가대삼거리
108,68112_삼가대삼거리,68351_삼숭교차로
108,68351_삼숭교차로,53836_삼숭교차로
108,53836_삼숭교차로,68256_삼숭교
108,68256_삼숭교,68260_성우.나래아파트
108,68260_성우.나래아파트,68262_TS3차아파트
108,68262_TS3차아파트,68121_장거리한양수자인1단지
108,68121_장거리한양수자인1단지,68119_TS1.2차아파트
108,68119_TS1.2차아파트,68165_덕현초교.덕고개
108,68165_덕현초교.덕고개,68116_고읍주공4단지.건강보험양주지사
108,68116_고읍주공4단지.건강보험양주지사,68110_대방신도아파트
108,68110_대방신도아파트,68130_서반창.삽사동
108,68130_서반창.삽사동,68270_광사1통마을회관
108,68270_광사1통마을회관,68117_광사동.넉바위
108,68117_광사동.넉바위,68122_원학동.골프장입구
108,68122_원학동.골프장입구,68124_양짓말
108,68124_양짓말,68138_응달마을
108,68138_응달마을,68148_주내파출소.주내교회
108,68148_주내파출소.주내교회,68109_마전동
108,68109_마전동,68102_양주시청.양주시청년센터
108,68102_양주시청.양주시청년센터,245_양주역
108,245_양주역,61174_비석거리
108,61174_비석거리,72_녹양역
108,72_녹양역,61170_녹양교앞
108,61170_녹양교앞,61172_대원여객
108,61172_대원여객,61171_가재울교차로.일신건영휴먼빌아
108,61171_가재울교차로.일신건영휴먼빌아,2_가능역
108,2_가능역,61120_경기북부보훈지청
108,61120_경기북부보훈지청,61002_의정부경찰서앞
108,61002_의정부경찰서앞,284_의정부역
108,284_의정부역,8245_코로나19예방접종센터
108,8245_코로나19예방접종센터,61021_구)의정부3동우체국
108,61021_구)의정부3동우체국,284_의정부역
108,284_의정부역,61040_의정부교앞
108,61040_의정부교앞,354_회룡역
108,354_회룡역,61030_호원동.한주3.4차아파트
108,61030_호원동.한주3.4차아파트,61047_자동차검사소.한주아파트
108,61047_자동차검사소.한주아파트,61046_회룡중학교
108,61046_회룡중학교,61034_안말.병무청.호원예비군훈련장
108,61034_안말.병무청.호원예비군훈련장,120_망월사역
108,120_망월사역,61044_장수원.신한대학교
108,61044_장수원.신한대학교,61036_호원고교.호암초교
108,61036_호원고교.호암초교,61038_롯데.신도아파트
